51967_3131	adventure stories	Paltock, Robert	When we arrived within a small flight of his army, I caused a halt at a proper place for my cannon, and having pitched them, which I did by several flat stones, one on another to a proper elevation, I loaded them, and also my small-arms, consisting of six muskets and three brace of pistols, and placing my army, two thousand just behind me, two thousand to my right, and the same number to my left, I gave a strict command for none of them to stir forwards without orders, which Nasgig, who stood just behind me, was to give. I then sent a defiance to Harlokin by a gripsack, who sent me word he fought for a kingdom, and would accept it; and, as I heard afterwards, he was glad I did, for since the intelligence I had scattered in his army, they had in great numbers deserted him, and he was afraid it would have proved general. I then putting the end of a match into a pistol-pan with a little powder, by flashing lighted it; and this I put under my chair, for I sat in that, with my muskets three on each side, a pistol in my right hand, and five more in my girdle. In this manner I waited Harlokin's coming, and in about an hour we saw the van of his army, consisting of about five thousand men, who flew in five layers, one over another. I had not loaded my cannon with ball, but small-sized stones, about sixty in each; and seeing the length of their line, I spread my cannons' mouths somewhat wider than their breeches, and then taking my observation by a bright star, for there was a clear dawn all round the horizon, I observed, as I retired to my chair, how that star answered to the elevation of my cannon; and when the foremost ranks, who, not seeing my men stir, were approaching almost over me, to fall on them, and had come to my pitch, I fired two pieces of my ordnance at once, and so mauled them, that there dropped about ninety upon the first discharge, together with their commander; the rest being in flight and so close together, not being able to turn fast enough to fly, being stopped by those behind them, not only hindered those behind from turning about, but clogged up their own passage.
54445_3607	detective and mystery stories	Davis, Means	A doctor looking for case charts discovered it, accidentally.” “Is she friendly with the night student nurse?” It was Smooty who spoke. “She is her aunt, gentlemen,” and then Dr. MacArthur cleared his throat and continued, “She was one of the first head nurses when the hospital was young. Her work has always been well executed. A very trusted woman.” “Especially antagonistic to any doctor?” “Yes.” “Whom?” “The head of the clinic, Dr. Ethridge Sterling, Junior, affectionately known as ‘Cub’ Sterling. He is on probation, very confidentially, as head. The physician-in-chief died of a heart attack last spring, and Dr. Sterling, who has done very brilliant work, has temporarily his chief’s place. His father is Dr. Ethridge Sterling, possibly you have heard...?” “The surgeon. Bear Sterling! I should say so!” Higgins responded. “Why is the head nurse antagonistic?” “I do not know. Perhaps because she is getting old and is afraid of retirement if Sterling remains in charge.” “I see. Pretty ugly situation you have been in, sir.” “It isn’t I, it’s the hospital. Dr. Ethridge Sterling, Senior, is dying of a heart attack complicated by pneumonia brought on by this situation. One of our graduate nurses has been murdered.... Frankly, your coming shifts a great weight from my shoulders. And I should like to say if I have failed to make anything clear, question me. We are all a bit shell-shocked, I dare say.” “Yes, there is, Doctor. Did Dr. Sterling, Senior, see all of the murdered patients, too?” “He did. He performed the autopsies on all except the last one. The nurse.” “Has any person been murdered since he has been out of the picture?” Mr. Higgins’ weight was behind his words. “I don’t believe I understand you, Mr. Higgins,” Dr. MacArthur gripped his chair arms, and his sensitive mouth looked like blistered flesh. Mr. Higgins ignored that and attacked his eyes. “Sorry, Doctor, but that is exactly the reason you sent for us. To understand things. Please answer my question.” “He was taken with double pneumonia last night, and Rose Standish was murdered last night. The bed is empty now.”
35819_1787	love stories	Dorrance, James French	Pape did not wait for a second round. He was satisfied that his knock-out would hold sufficiently long for any of Jane Lauderdale’s purposes or his own. Down in the direction which the girl had taken over the rocks he scrambled, but could see no sign of her. She had not, then, stayed to witness the fight, although the whole encounter had taken but a moment. Whether or not he had saved her an unpleasant scene, he had lost her. Was it always to be thus—touch and go? He wouldn’t have it. He’d beat her at her own game. Directly as he could calculate and at his top speed, he set out for the Arsenal gate; there took a stand on about the spot from which he had intercepted Jasper at the somewhat less exciting start of this same chase several evenings ago. Surely she now would make straight for home, whatever may have been her reason for visiting the butte! His eyes, searching for a poke-bonneted figure in black, soon were rewarded. Through the pedestrian gate near which he stood in deep shadow she came. Watching her chance with the traffic, she darted across the greased trail of the avenue and, once on the opposite sidewalk, turned south. Pape continued to pursue along his side of the street, determined to finish his task of safeguarding her until the front door of her aunt’s house should shut her—only briefly, he hoped—from his sight. But what spirit of perversity was ruling her? Toward the steps of the Sturgis brownstone she did not turn; did not give them so much as a glance. Briskly as before she continued down the avenue until at the Sixty-third Street corner she again turned east. Was the house to be gained by some rear entrance from the lower street—one made advisable by the disguise she wore? From its mid-block position, this supposition did not seem tenable. Pape decided to take no chances, except with the traffic. Crossing the street with a rush, he gained a point a hundred or so feet behind her, then timed his steps with hers. Due east they walked, at a good pace, but without undue hurry. She seemed fully reassured. Although she inclined her young face and bent her young back to the old part, she did not glance back as though nervous over possible pursuit. The block was lined mostly with homes—of the near-rich, he judged from the look of them.
31524_7723	western stories	McCarter, Margaret Hill	" Judson looked up nervously into my father's face, but he read nothing there. "I--well, I don't know quite what you mean. No, I don't want no witnesses, and I won't have 'em, confound it. This is between us as man to man; and don't you try to bring in no law on this, because you know law books. This is our own business and nobody else's. I'd knock my best friend out of the door if he come poking into my private matters. Why, man alive! this is sacred. That's it--an affair of the heart. Now be careful." His voice was high and angry and his self-control was slipping. "Amos Judson, I've listened patiently to your words. Patiently, too, I have watched your line of action, for three years. Ever since I came home from the war I have followed your business methods carefully." The little man before him was turning yellow in spite of his self-assurance and reliance on his twin gods, money and deception, to carry him through any vicissitude. He made one more effort to bring the matter to his own view. "Now, don't be so serious, Baronet. This is a little love affair of mine. If you're interested, all right; if not, let it go. That's it, let it go, and I'm through with you." He rose to his feet. "But I'm not through with you. Sit down. I sent for you because I wanted to see you. I am not through with this interview. Whether it's to be the last or not will depend on conditions." Judson was very uncomfortable and blindly angry, but he sat as directed. "When I came home, I found you in possession of all the funds left by my friend, Irving Whately, to his wife and child. A friend's interest led me to investigate the business fallen to you. Irving begged me, when his mortal hours were few, to befriend his loved ones. It didn't take long to discover how matters were shaping themselves. But understanding and belief are one thing, and legal evidence is another." "What was it your business?" Judson stormed. My father rose and, going to his cabinet, he took from an inner drawer a folded yellow bit of paper torn from a note book.
65760_647	adventure stories	Standish, Burt L.	He stared at the wreck for a minute longer, and then turned over with his foot the square, wooden box which lay upset in the middle of the mess. Apparently it had served Schaeffer as a receptacle for these same records. It was quite empty, but underneath lay something which brought a thoughtful, questioning expression into the searcher’s face, and made him stoop to pick it up. “Thirty-eight caliber,” he murmured, staring at the freshly opened pasteboard box which had contained fifty cartridges. “Hum!” Presently he let it drop again. He did not move for a space, but stood staring at the ground with that same odd, thoughtful pucker in his forehead. There was nothing surprising in the fact of Schaeffer’s being armed, Neither was it strange for a man in the riverman’s position to carry off his ammunition loose instead of in the box. That was not the point. It was simply the train of thought aroused which struck Bainbridge unpleasantly. He felt Schaeffer to be capable of almost any villainy provided it could be accomplished with safety to himself. The humiliation of that fight, too, had added a powerful incentive to the one already offered by Crane and the Lumber Trust for the eclipse of Bob Bainbridge. And a total eclipse would be so easy! Just a single shot fired from the bushes at a moment when there was no one else about to see or hear. In this wild country the chances of escaping were infinite. The man might not even be suspected. Bob suddenly moved his shoulders impatiently, frowned, and turned away. A moment later his eyes twinkled mirthfully. “Another minute and I’d have the undertaker picked out,” he chuckled. “The scoundrel hasn’t the common courage to do murder. All the same,” he added, with a decisive squaring of the shoulders, “I’ll put a crimp in his little game about those records. I’ll have cookee scrape ’em all up, and ship the whole bunch down to John. That clerk, Wiggins, can put ’em together, I’ll bet! Patience is his middle name--patience and picture puzzles. We’ll have the laugh on Pete, after all--hanged if we won’t!” CHAPTER IX. IN THE SWIFT CURRENT The clumsy, slow-moving scow loaded with the cook’s outfit and a supply of bedding followed the drive downstream, and, that night, fastened up to the bank close to the inlet of Deer Pond, the middle one of three small bodies of water strung along the length of the Megantic.
37304_2373	love stories	Prindle, Frances Carruth	“Bless your heart but I can’t say as we wus, sir, glad though they’ll be to see your blessed face.” “Of course I would come. Don’t they know that by this time? Who is ill? Is the Major worse? I should have been here long ago had I not been expecting them at the house every moment.” “They ain’t ill, sir, they’re workin’”, was her reply. “Maybe you’d better come right out to the kitchen an’ see for yourself their carryin’s on. We’re all at it to-night an’ it’s the fearful time they’ve had but it’s all plain sailin’ to the end now,” she wound up hopefully. Somewhat mystified, Dr. Ware followed and stood speechless on the threshold of the kitchen. For there were the girls in their cotton gowns with sleeves rolled up to the shoulders working away at what were to him inexplicable things, while over in a corner sat Jack half buried in a pile of small white boxes. The whole room presented the bustle of eleven in the morning rather than eleven in the evening. “You bad Dr. Ware,” said Julie playfully when she saw him, “what made you come?” She stopped her work a moment and whisking her apron over the chair Bridget had drawn out for him, motioned him to sit down. “We’re just daubed with frosting from one end of the place to the other, but we can’t stop working a moment, so if you dare, risk a chair?” The Doctor sat down. He would have taken the chair with the same equanimity if it had been caked with frosting. “Now what does this mean, at this hour?” he said. “Didn’t Miss Ware get our note? Oh! I am so sorry. We are terribly sorry to miss the reception, aren’t we, Hester?” “Um-um,” said Hester absorbed in making elaborate frosting designs on small pieces of cake. [Illustration: THERE WERE THE GIRLS IN THEIR COTTON GOWNS] “We wrote her,” continued Julie, “that we were detained by our work and I suppose if she did not get it that you thought when we did not appear something was the matter with Daddy. What a shame you had that anxiety for nothing!” “You must go straight back,” said Hester. “We are getting on famously and you must not miss another minute of the reception.”
4903_2899	detective and mystery stories	Allen, Grant	“The bacillus of pyaemia. A most virulent type. Exactly what I expected.” “You anticipated that result?” “Absolutely. You see, blood-poisoning matures quickly, and kills almost to a certainty. Delirium supervenes so soon that the patient has no chance of explaining suspicions. Besides, it would all seem so very natural! Everybody would say: 'She got some slight wound, which microbes from some case she was attending contaminated.' You may be sure Sebastian thought out all that. He plans with consummate skill. He had designed everything.” I gazed at her, uncertain. “And what will you DO?” I asked. “Expose him?” She opened both her palms with a blank gesture of helplessness. “It is useless!” she answered. “Nobody would believe me. Consider the situation. YOU know the needle I gave you was the one Sebastian meant to use--the one he dropped and I caught--BECAUSE you are a friend of mine, and because you have learned to trust me. But who else would credit it? I have only my word against his--an unknown nurse's against the great Professor's. Everybody would say I was malicious or hysterical. Hysteria is always an easy stone to fling at an injured woman who asks for justice. They would declare I had trumped up the case to forestall my dismissal. They would set it down to spite. We can do nothing against him. Remember, on his part, the utter absence of overt motive.” “And you mean to stop on here, in close attendance on a man who has attempted your life?” I cried, really alarmed for her safety. “I am not sure about that,” she answered. “I must take time to think. My presence at Nathaniel's was necessary to my Plan. The Plan fails for the present. I have now to look round and reconsider my position.” “But you are not safe here now,” I urged, growing warm. “If Sebastian really wishes to get rid of you, and is as unscrupulous as you suppose, with his gigantic brain he can soon compass his end. What he plans he executes. You ought not to remain within the Professor's reach one hour longer.” “I have thought of that, too,” she replied, with an almost unearthly calm. “But there are difficulties either way. At any rate, I am glad he did not succeed this time.
57236_6092	detective and mystery stories	Footner, Hulbert	I had one of the best suites at the Rotterdam, a corner room which was my parlour, and a bedroom. I put the key to the parlour door in my pocket, retired into the bedroom, and locked the communicating door. Presently I heard the bell-boy's knock on the parlour door. "Come in!" I sang out. Through the door I heard the sounds of two people entering my parlour. "Hello, Sadie!" I cried. "Make yourself at home. I'll be dressed in a jiffy!" An indistinguishable murmur answered me. This was certainly not my Sadie. The bell-boy went out, and I heard him retiring down the hall. I gave him time to get out of the way, then I slipped out of the bedroom into the hall, key to the other room in hand. I inserted it ever so softly in the parlour door, and turned it. But she heard! She rushed to the door and shook it. By that time I was around the corner of the corridor. The telephone girl looked at me somewhat curiously as I pressed the elevator button, but did not quite like to question me. She knew, of course, that a caller had just been shown into my room. "I'll be back in a minute," I said carelessly. Just then I saw the number of my room 1104 displayed on the switchboard. Lorina had rushed to the phone. "Is there a drugstore in the hotel?" I asked the girl at random, to distract her attention. "No, sir. There is one opposite the Thirty-fourth street entrance." The elevator was approaching my floor. I needed one more second to make my getaway. "Is it a reliable place?" I asked. "Conway's," she said, holding the plug ready in her hand, "one of the largest in town." The elevator door was now open, and I stepped aboard. The operator shoved the plug in, and answered the call. I was carried down. I could not tell, of course, what form Lorina's appeal for help would take. In case she might telephone to have me intercepted in the lobby, I took the precaution to get off at the mezzanine floor. I passed around the gallery to the other side of the building, and gained the street without interference. So there I was safe, but once more homeless. A gaily-dressed couple left the hotel immediately in front of me. The woman was talking rather excitedly.
34593_2673	adventure stories	Wright, Jack	“They were pretty glad to see him when he got back to the United States, too. There were plenty of whistles blowing, plenty of ticker tape, and parades for the returning hero. But Dick Byrd stayed modest through all of it. In the first place, he never gets fussed. He isn’t a southern gentleman for nothing. And in the second place, he realized that the shouting wasn’t so much for him as it was for the thing that he did. He had brought the United States the honor of sending the first men over the Pole. And the United States was applauding the deed, not himself. But he seems to have forgotten that if it hadn’t been for his years of planning, striving and struggling the deed never would have been accomplished. “Well, Dick Byrd had accomplished his life’s ambition. But it didn’t mean that he was ready to quit. There were new fields to conquer. How about flying the Atlantic? He’d always wanted to fly the Atlantic. Anything that was all adventure appealed to him. So when they hoisted anchor at Spitzbergen after the flight across the Pole Byrd said to his companion Bennett, ‘Now we can fly the Atlantic.’ “The plan to fly the ocean had its origin in the same motives that the North Pole flight had. Byrd wanted to make America aviation conscious; and he wanted to make American aviators conscious of the benefits of careful planning. Dozens of lives had been lost in unsuccessful trans-oceanic flights—the lives of young men full of the love of adventure, who made hasty plans, or no plans at all for spanning the ocean—who had no qualifications except a great ambition to see them through the great grind that was before them. Byrd wanted to show all fool-hardy young flyers that care, care, and more care was needed in their preparations. He had to prove to the United States, too, that if care were exercised in these flights, they were not necessarily dangerous. All this Byrd had to prove. And in the meantime he’d have the time of his life, steeped in the adventurous sort of work that he craved. “So Byrd and Bennett started their plans. The first step, of course, was the choosing of the plane. Opinion was in favor of a single-motored plane for a cross-Atlantic flight, since a single-motored plane would have a greater cruising range; offer less resistance in the air; and be less complicated to handle than a multi-motored craft.
38357_2147	adventure stories	Marchmont, Arthur W.	While I was thinking in this strain someone knocked at my outer door, and when I opened it, to my surprise, Paula Tueski rushed in quickly. A glance at her face shewed me she was in an exceedingly ill temper; as indeed it appeared to me she generally was. "Where is your servant?" was her first question hurriedly asked. "I really don't know. Out somewhere; but----" "His absence means danger, Alexis. Why didn't you come to me when I sent a message to you just now. You read it, questioned the girl, and then tore it up and threw it in the gutter; and all this as unconcernedly as if you did not know full well that from our window you must be in full view of me. Are you always going to scorn me?" I took care to shew no surprise; but it was clear I had blundered badly, and that the "rendezvous" was close to the spot where the paper had been given to me. "I could not come. I had to hurry home. I----" "Bah! Don't trifle with me like that. Haven't you had enough of your prison during the last two days?" "You know the news, then?" said I, following her gladly off the track. "It is you who do not know the news. Ah, Alexis, you are giving me more trouble in this new character of yours than ever you did in the old one--much as you harassed me then. But I do not mind if only...." She stopped and looked at me with beaming eyes. "You have not kissed me; and here I am risking all again and even venturing right here into your rooms." "What do you mean about new character?" I asked. Her phrase had startled me. "I like it better than the old. Fifty thousand times better 'That devil Alexis,' than 'That roué Petrovitch.' But whenever I think of the change, I can't understand it--I don't understand you. I could almost swear, sometimes, you are not the same man"--she came close up to me and putting her hands on my shoulders, stared long and earnestly right into my eyes--"and then I wonder how I can have been so blind as not to have seen all that lay hidden in you: all that was noble and brave and daring.
1260_2211	love stories	Brontë, Charlotte	Adele, indeed, no sooner saw Mrs. Fairfax, than she summoned her to her sofa, and there quickly filled her lap with the porcelain, the ivory, the waxen contents of her "boite;" pouring out, meantime, explanations and raptures in such broken English as she was mistress of. "Now I have performed the part of a good host," pursued Mr. Rochester, "put my guests into the way of amusing each other, I ought to be at liberty to attend to my own pleasure. Miss Eyre, draw your chair still a little farther forward: you are yet too far back; I cannot see you without disturbing my position in this comfortable chair, which I have no mind to do." I did as I was bid, though I would much rather have remained somewhat in the shade; but Mr. Rochester had such a direct way of giving orders, it seemed a matter of course to obey him promptly. We were, as I have said, in the dining-room: the lustre, which had been lit for dinner, filled the room with a festal breadth of light; the large fire was all red and clear; the purple curtains hung rich and ample before the lofty window and loftier arch; everything was still, save the subdued chat of Adele (she dared not speak loud), and, filling up each pause, the beating of winter rain against the panes. Mr. Rochester, as he sat in his damask-covered chair, looked different to what I had seen him look before; not quite so stern--much less gloomy. There was a smile on his lips, and his eyes sparkled, whether with wine or not, I am not sure; but I think it very probable. He was, in short, in his after-dinner mood; more expanded and genial, and also more self- indulgent than the frigid and rigid temper of the morning; still he looked preciously grim, cushioning his massive head against the swelling back of his chair, and receiving the light of the fire on his granite- hewn features, and in his great, dark eyes; for he had great, dark eyes, and very fine eyes, too--not without a certain change in their depths sometimes, which, if it was not softness, reminded you, at least, of that feeling. He had been looking two minutes at the fire, and I had been looking the same length of time at him, when, turning suddenly, he caught my gaze fastened on his physiognomy.
32429_3433	love stories	Erskine, Payne	Sometimes he dismounted to investigate plants new to him, or to gather a bit of moss or fungi or parasite--anything that promised an elucidating hour with his splendid microscope. For these he always carried at the pommel of his saddle an air-tight box. The mountain people supposed he collected such things for the compounding of his drugs. When they reached the Fall Place, David continued along the main road below and took a trail farther on, merely a foot trail little used, to his eyrie. He had not seen Cassandra since they had walked together down from Hoke Belew's place. He had gone to Farington partly to avoid seeing her, nor did he wish to see her again until he should have so mastered himself as to betray nothing by his manner that might embarrass her or remind her painfully of their last interview, knowing he must eliminate self to reëstablish their previous relations. David rode directly to his log stable, put up his horse, then unslung his box and walked with it toward his cabin. Suddenly he stopped. From the thick shrubbery where he stood he could see in at the large window where his microscope was placed quite through his cabin into the light, white canvas room beyond. Before the fireplace, clearly relieved against the whiteness of the farther room, stood Cassandra, gazing intently at something she held in her hand. David recognized it as a small, framed picture of his mother--a delicately painted miniature. He kept it always on the shelf near which she was standing. He saw her reach up and replace it, then brush her hand quickly across her eyes, and knew she had been weeping. He was ashamed to stand there watching her, but he could not move. Always, it seemed to him, she was being presented to him thus strongly against a surrounding halo of light, revealing every gracious line of her figure and her sweet, clean profile. He turned his eyes away, but as quickly gazed again; she had disappeared. He waited, and again she passed between his eyes and the light, here and there, moving quietly about, seeing that all was in order, as her custom was when she knew him to be absent. He saw her brushing about the hearth, carefully wiping the dust from his disordered table, lifting the books, touching everything tenderly and lightly. His flute lay there. She took it in her hands and looked down at it solemnly, then slowly raised it to her lips. What? Was she going to try to play upon it? No, but she kissed it.
8493_2683	adventure stories	Merriman, Henry Seton	“He will do--he will do,” the men said with a new light of hope in their grave faces. Nearly all had gone when John Turner at length woke up. Indeed, Colville threw a book upon the floor to disturb his placid sleep. “I will come round to-morrow,” he said, bidding his hostess good night. “I have some papers for you to sign since you are determined to sell your rentes and leave the money idle at your bank.” “Yes. I am quite determined,” she answered, gaily, for she was before her time inasmuch as she was what is known in these days of degenerate speech as cock-sure. And when John Turner, carrying a bundle of papers, presented himself at the Villa Cordouan next morning he found Mrs. St. Pierre Lawrence sitting alone in the veranda. “Dormer and his friend have left me to my own devices. They have gone away,” she mentioned, casually, in the course of conversation. “Suddenly?” “Oh no,” she answered, carelessly, and wrote her name in a clear firm hand on the document before her. And John Turner looked dense. CHAPTER XIX. IN THE BREACH The Marquis de Gemosac was sitting at the open window of the little drawing-room in the only habitable part of the chateau. From his position he looked across the courtyard toward the garden where stiff cypress-trees stood sentry among the mignonette and the roses, now in the full glory of their autumn bloom. Beyond the garden, the rough outline of the walls cut a straight line across the distant plains, which melted away into the haze of the marsh-lands by the banks of the Gironde far to the westward. The Marquis had dined. They dined early in those days in France, and coffee was still served after the evening meal. The sun was declining toward the sea in a clear copper-coloured sky, but a fresh breeze was blowing in from the estuary to temper the heat of the later rays. The Marquis was beating time with one finger, and within the room, to an impromptu accompaniment invented by Juliette, Barebone was singing: C'est le Hasard, Qui, tot ou tard, Ici-bas nous seconde; Car, D'un bout du monde A l'autre bout, Le Hasard seul fait tout. He broke off with a laugh in which Juliette's low voice joined. “That is splendid, mademoiselle,” he cried, and the Marquis clapped his thin hands together.
21513_1012	adventure stories	Paltock, Robert	I could use with myself was but in vain to obtain me any quiet. In the height of my distress I had recourse to prayer, with no small benefit; begging that if it pleased not the Almighty Power to remove the object of my fears, at least to resolve my doubts about them, and to render them rather helpful than hurtful to me. I hereupon, as I always did on such occasions, found myself much more placid and easy, and began to hope the best, till I had almost persuaded myself that I was out of danger; and then laying myself down, I rested very sweetly till I was awakened by the impulse of the following dream. Methought I was in Cornwall, at my wife's aunt's; and inquiring after her and my children, the old gentlewoman informed me, both my wife and children had been dead some time, and that my wife, before her departure, desired her (that is, her aunt) immediately upon my arrival to tell me she was only gone to the lake, where I should be sure to see her, and be happy with her ever after. I then, as I fancied, ran to the lake to find her. In my passage she stopped me, crying, "Whither so fast, Peter? I am your wife, your Patty." Methought I did not know her, she was so altered; but observing her voice, and looking more wistfully at her, she appeared to me as the most beautiful creature I ever beheld. I then went to seize her in my arms; but the hurry of my spirits awakened me. When I got up, I kept at home, not caring even to look out at my door. My dream ran strangely in my head, and I had now nothing but Patty in my mind. "Oh!" cries I, "how happy could I be with her, though I had only her in this solitude. Oh! that this was but a reality, and not a dream." And indeed, though it was but a dream, I could scarce refrain from running to the lake to meet my Patty. But then I checked my folly, and reasoned myself into some degree of temper again. However, I could not forbear crying out, "What, nobody to converse with! Nobody to assist, comfort, or counsel me! This is a melancholy situation indeed." Thus I ran on lamenting till I was almost weary, when on a sudden I again heard the voices.
17418_4159	western stories	Woodrow, Wilson, Mrs.	"These mountains!" She threw wide her arms and drew a long, ecstatic breath. She came near to him and touched his arm. "I hated them once, I love them now." She smiled up at him, her darkly slumbrous, scarlet-lipped smile. He leaned toward her as if to clasp her close, but the vows he had sworn to himself a thousand times since she had been in his cabin alone with him still held him. Slowly he drew back and with all the strength of his nature fought for self-control. He called upon every force of his will, and in that supreme moment his face hardened to the appearance of a sculptured mask; all of its finely-drawn outlines seemed set in stone. She turned angry shoulders to him and stirred the stones on the table with impatient fingers until they rolled about, flashing darts of light. Symbols of power, of material and deadening splendor; eternal accompaniments of imperial magnificence! The sapphires sang triumph, the diamonds conquest, the rubies passionate and fulfilled love. "They are what you really care for." He spoke huskily; his voice sounded thick and uncertain in his ears. "That and--and your wonderful dancing, and applause--and success and money. It's natural that you should--but it all makes me realize--clearly, that I can't even try to force myself into your life. There's no place for me. Even--even if you were kind--you sometimes seem to--to--to suggest that you would be--I'd be just a useless cog, soon to be dropped. It's all complete without me. But, for God's sake, I'm begging you, I'm begging you, Pearl, not to be kind to me for the rest of the time that we're here together." "And what about me?" she flashed. "You've thought everything out from your own side, and you've just been telling it. Don't you think I've got a side, too? I guess so." He looked at her in surprise, the emotion that had changed and broken his expression fading into wonderment and puzzle. "What do you mean?" he asked. "Kiss me, and I'll show you," she said audaciously. All the allurement, the softness and sweetness of the south was in her mouth and eyes. "How can we go on like this?" His voice was a mere broken whisper.
36246_887	western stories	Ryan, Marah Ellis	How did it happen?" Each of them was a little easier in speech than at first, and she told him as well as she could of the episode, and her own inability to check Betty. And he told her of the fright of the others, and their anxiety, and that he had sent them straight ahead to camp, while he struck into the timber where Betty had left the old trail. "I promised them to have word of you soon," he added; "and I reckon they'll be mighty glad you can take the word yourself--it's more than they expected. She might have killed you." His tone and repetition of the words showed the fear that had been uppermost in his thoughts. "Yes--she might," agreed the girl. "That is a lesson to me for my willfulness;" and then she smiled mockingly with a gleam of her old humor, adding: "And so in the future, for the sake of my neck and the safety of my bones, I will be most obedient to orders, Mr. Genesee Jack." He only looked at her across the flickering circle of light from the torch. It must have dazzled his eyes, for in putting on his hat he pulled it rather low over his forehead, and turning his back abruptly on her he walked over for Mowitza. But he did not bring her at once. He stood with his elbows on her shoulders and his head bent over his clasped hands, like a man who is thinking--or else very tired. Rachel had again slipped down beside the tree; her head still seemed to spin around a little if she stood long; and from that point of vantage she could easily distinguish the immovable form in the shifting lights and shadows. "What is the matter with the man?" she asked herself as he stood there. "He was glad to find me--I know it; and why he should deliberately turn his back and walk away like that, I can't see. But he shan't be cool or sulky with me ever again; I won't let him." And with this determination she said: "Genesee!" "Yes," he answered, but did not move. "Now that you have found me, are you going to leave me here all night?" she asked demurely. "No, Miss," he answered, and laid his hand on the bridle.
1495_2887	detective and mystery stories	Steele, Chester K.	That there will be a profit I very much doubt, though this does not lessen my gratitude to Captain Poland for his aid.” There was a little gasp from Viola as she heard this. “Captain Poland saved father from possible ruin,” she murmured, “and I--I treated him so! Oh! oh!” CHAPTER XV. POOR FISHING “Have a drink, Colonel?” “Eh?” “I said--Here, boy! A Scotch high and a mint julep.” Colonel Ashley, roused from his reverie as he sat in his club, gazing out on the busy, fashionable, hurrying, jostling, worried, happy, sad, and otherwise throngs that swept past the big Fifth avenue windows, shifted himself in the comfortable leather chair, and looked at his cigar. It had gone out, and he decided that it was not worth relighting. “Cigars, too!” ordered Bruce Garrigan. “Oh, were you speaking to me?” and the colonel seemed wholly awake now. “Not only to you, but in your interests,” went on Garrigan, with a smile. “Hope I didn’t disturb your nap, but--” “Oh, no,” the colonel hastened to assure his companion with his usual affability. “I had finished sleeping.” “So I inferred. Do you know how many hours, minutes and seconds the average human being has passed in sleep when he reaches the age of forty-five years?” and Garrigan smiled quizzically. “No, sir,” answered Colonel Ashley, “I do not.” “Neither do I,” confessed Mr. Garrigan as he sank down in a chair beside the colonel and accepted the glass from a tray which the much-buttoned club attendant held out to him. “I don’t know, and I don’t much care.” Then, when cigars were glowing and the smoke arose in graceful clouds, an aroma as of incense shrouding the two as they gazed out on the afternoon throngs, Garrigan remarked: “I didn’t know you were here. In fact, I didn’t know you were a member of this club.” “You wouldn’t know it if my attendance here were needed to prove it,” said the colonel with a smile. “I don’t get here very often, but I had to run up on some business, and I found this the most convenient stopping place.” “Are you going back to Lakeside?” “Oh, yes!”
21891_3857	detective and mystery stories	McCulley, Johnston	" "Why?" "Because I do not care to give you information if you are still to work for Prale." "You say that Prale knows his enemies and why they are fighting him. If he does, he never has told me. Tell me that much--since you say Sid Prale knows it already. It couldn't hurt your side at all." "We might tell you later." "You've got some very good reason for not telling me!" Farland accused. "It is the truth, isn't it, that Prale does not know a single thing about it. You are afraid to tell me because I may inform him of what you say, and we may straighten out the tangle? I can see through you, sir, as easily as through a newly cleaned window." "I see that you have faith in Sidney Prale," the masked man said. "But I assure you that your faith is misplaced. Is there any way in which I can get you to stop your work for him?" "Meaning against his influential enemies, or on the Rufus Shepley murder case?" Farland asked. "We simply want you to stop working for him. If he stands alone, we can punish him the sooner." "I understand about that, of course. But how about the murder case? Do you think Sid Prale is guilty of that crime?" Farland asked. "I do not know, I am sure. I understand that the evidence against him is damaging. But we are not awaiting the outcome of that. He may manage to have the charge against him dismissed, and we are going ahead with our plans for punishment." "Then you want me to quit Prale so I won't be helping him work against his enemies, and not because you are afraid that, in clearing him of the murder charge, I may find something detrimental to other persons?" "That is the idea," the masked man replied. "The murder case can take care of itself, I suppose." "Suppose I refuse to make this deal with you?" "In that event, we may feel called upon to detain you--and perhaps to use further violence." "Then you might as well start!" Jim Farland cried. "For you are lying to me like blazes! It's the murder case that's worrying you, and you know it! And I know _you_!
